国际频道,#genre#
山东北路大喬,http://live.aptvapp.com/live/huya/26355860?platform=h5&line=first&quality=10000
小亮亮,http://live.aptvapp.com/live/huya/11342432?platform=h5&line=first&quality=10000
电影探长,http://live.aptvapp.com/live/huya/27438374?platform=h5&line=first&quality=10000
顾九撩电影,http://live.aptvapp.com/live/huya/16422212?platform=h5&line=first&quality=10000
比尔电影,http://live.aptvapp.com/live/huya/17227870?platform=h5&line=first&quality=10000
酱婶儿电影,http://live.aptvapp.com/live/huya/24396474?platform=h5&line=first&quality=10000
合班阿離,http://live.aptvapp.com/live/huya/26355792?platform=h5&line=first&quality=10000
怪兽讲电影,http://live.aptvapp.com/live/huya/25022961?platform=h5&line=first&quality=10000
HUAWEI手机产品线,http://live.aptvapp.com/live/huya/26355812?platform=h5&line=first&quality=10000
灭绝失态了,http://live.aptvapp.com/live/huya/18232669?platform=h5&line=first&quality=10000
小翼看人文,http://live.aptvapp.com/live/huya/27325280?platform=h5&line=first&quality=10000
彤颜童语,http://live.aptvapp.com/live/huya/19398022?platform=h5&line=first&quality=10000
金天影视,http://live.aptvapp.com/live/huya/27309072?platform=h5&line=first&quality=10000
关灯看大片,http://live.aptvapp.com/live/huya/16135863?platform=h5&line=first&quality=10000
上班偷偷追个剧,http://live.aptvapp.com/live/huya/26995378?platform=h5&line=first&quality=10000
怀旧电影厅,http://live.aptvapp.com/live/huya/25863244?platform=h5&line=first&quality=10000


NewTV,#genre#

军事评论,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225757/2/index.m3u8
超级综艺,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225620/2/index.m3u8
超级体育,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225622/2/index.m3u8
超级电影,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225623/2/index.m3u8
超级电视剧,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225625/2/index.m3u8
武博世界,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225656/2/index.m3u8
中国功夫,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225660/2/index.m3u8
军旅剧场,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225669/2/index.m3u8
黑莓动画,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225672/2/index.m3u8
古装剧场,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225678/2/index.m3u8
炫舞未来,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225707/2/index.m3u8
潮妈辣婆,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225708/2/index.m3u8
精品体育,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225709/2/index.m3u8
精品记录,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225710/2/index.m3u8
金牌综艺,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225711/2/index.m3u8
家庭剧场,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225713/2/index.m3u8
精品大剧,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225714/2/index.m3u8
动画HD,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225716/2/index.m3u8
黑莓电影,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225718/2/index.m3u8
山东教育,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225719/2/index.m3u8
哈哈炫动,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225720/2/index.m3u8
金鹰卡通,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225721/2/index.m3u8



18+频道,#genre#
彩虹e台,mitv://generationnexxxt.com:19806/3f5f22df9a324f759e43967b0d3ffe65
彩虹电影台,mitv://generationnexxxt.com:19806/65b9f44984e749a8b14455a173779644
LOOK TV,mitv://generationnexxxt.com:19806/c8aab8c8683c4f35aba0e745535afd41
潘朵啦玩美台,mitv://generationnexxxt.com:19806/3f91635cf956419490d1905f7d5c6790
惊艳成人电影台,mitv://generationnexxxt.com:19806/9eaea463d2f54b5d92fb34948ad0b72d
松视1台,mitv://generationnexxxt.com:19806/878c994ac52a4c50a71914f559b0ddc6
松视2台,mitv://generationnexxxt.com:19806/3bd5b1fec1134ecc856c965a5c0e6ff9
PLAYBOY,mitv://generationnexxxt.com:19806/47f99c6bdb9449a594cc0621f8980f3c
香蕉台,mitv://generationnexxxt.com:19806/cb6c40d4aea546a7b518377e7aee5fb0
松视3台,mitv://generationnexxxt.com:19806/0045293e14224851a3e930cf0b8a07f8
JStar极限台,mitv://generationnexxxt.com:19806/a55acb84487242d882b0b53dd110b845
HAPPY,mitv://generationnexxxt.com:19806/7b02a03ce3094b4e84f883565805f3a4
K频道,mitv://generationnexxxt.com:19806/1aec46d506634015a1276c5e4d846976
